campaign_id,campaign_type,offer_type,audience_segment,device_main,send_day,send_hour,subject_length,has_personalization,subject_sentiment,is_urgent,has_image,nb_links,cta_count,audience_size,marketing_pressure,previous_segment_open_rate,previous_segment_ctr,open_rate,click_rate,conversion_rate
4639,promo,free_shipping,loyal_customer,desktop,thursday,8,26,1,positive,0,1,5,2,51768,3,0.3399,0.082,0.2926,0.1259,0.0568
4640,cart_abandonment,bundle,new_customer,mobile,sunday,16,43,0,positive,0,1,4,3,60287,1,0.2714,0.0503,0.2292,0.1382,0.0914
4641,newsletter,free_shipping,loyal_customer,desktop,friday,16,33,1,neutral,0,1,2,1,11525,4,0.3572,0.0695,0.2756,0.1465,0.059
4642,reactivation,no_offer,prospect,mobile,wednesday,8,45,1,positive,0,1,2,2,15359,3,0.2047,0.0339,0.133,0.0415,0.0042
4643,cart_abandonment,limited_offer,loyal_customer,mobile,friday,12,18,1,urgent,1,0,5,1,28711,0,0.3213,0.0817,0.323,0.1837,0.1277
4644,cart_abandonment,limited_offer,inactive_customer,desktop,sunday,20,57,1,positive,0,1,5,1,44627,2,0.2177,0.0411,0.1717,0.1085,0.0781
4645,onboarding,no_offer,inactive_customer,mobile,wednesday,16,46,1,neutral,0,1,3,2,41192,4,0.1751,0.0299,0.1343,0.0407,0.0105
4646,reactivation,bundle,prospect,mobile,saturday,7,74,0,urgent,1,1,3,1,5206,1,0.2347,0.0385,0.1351,0.0783,0.0356
4647,reactivation,free_shipping,loyal_customer,mobile,tuesday,7,74,1,urgent,1,1,5,3,63990,4,0.3508,0.0867,0.2738,0.1454,0.0571
4648,onboarding,no_offer,loyal_customer,mobile,wednesday,18,45,0,positive,0,1,3,3,20144,4,0.3334,0.0751,0.2538,0.1511,0.0506
4649,promo,limited_offer,prospect,desktop,saturday,11,71,0,positive,0,1,3,2,72353,4,0.1963,0.0153,0.1404,0.0544,0.0376
4650,newsletter,bundle,loyal_customer,mobile,tuesday,13,35,0,urgent,1,1,2,1,45279,3,0.3544,0.0943,0.3463,0.1757,0.0913
4651,cart_abandonment,no_offer,inactive_customer,mobile,thursday,8,57,1,neutral,0,0,1,1,72281,1,0.1719,0.005,0.1597,0.0559,0.0448
4652,reactivation,discount,prospect,desktop,thursday,12,43,0,urgent,1,1,3,1,59653,1,0.1531,0.026,0.1976,0.0853,0.0519
4653,reactivation,limited_offer,inactive_customer,mobile,friday,15,47,1,urgent,1,1,4,2,44280,4,0.1959,0.0487,0.1464,0.0785,0.0188
4654,newsletter,bundle,new_customer,mobile,wednesday,7,65,0,neutral,0,0,3,3,40526,6,0.2571,0.0437,0.1593,0.0644,0.0199
4655,reactivation,discount,new_customer,mobile,sunday,12,25,0,urgent,1,0,2,1,48634,6,0.2476,0.0343,0.1827,0.0632,0.0502
4656,newsletter,no_offer,new_customer,mobile,monday,7,48,1,positive,0,0,4,1,85642,3,0.2093,0.0332,0.1849,0.0864,0.0294
4657,newsletter,no_offer,loyal_customer,mobile,thursday,7,68,0,urgent,1,0,1,2,97132,5,0.3271,0.0713,0.2207,0.0694,0.0305
4658,newsletter,discount,new_customer,mobile,friday,20,43,1,positive,0,1,2,3,89946,2,0.2271,0.026,0.1816,0.0876,0.0359
4659,onboarding,bundle,new_customer,mobile,tuesday,12,26,0,positive,0,1,1,1,95577,3,0.2585,0.0362,0.2386,0.1117,0.0655
4660,cart_abandonment,bundle,loyal_customer,mobile,monday,19,31,0,positive,0,1,1,2,23864,4,0.2998,0.0663,0.2914,0.1438,0.1038
4661,onboarding,limited_offer,inactive_customer,desktop,thursday,11,71,1,positive,0,1,1,2,40073,2,0.1559,0.0397,0.1801,0.0792,0.0565
4662,newsletter,free_shipping,inactive_customer,desktop,saturday,11,24,1,urgent,1,1,3,2,64305,5,0.1592,0.0439,0.1278,0.0541,0.0214
4663,newsletter,no_offer,inactive_customer,mobile,thursday,18,60,0,neutral,0,1,2,3,87402,3,0.2063,0.0516,0.0973,0.0351,0.001
4664,newsletter,bundle,new_customer,mobile,saturday,18,61,1,urgent,1,0,2,1,24758,0,0.2843,0.0448,0.2539,0.1371,0.0866
4665,reactivation,free_shipping,new_customer,mobile,sunday,12,58,1,urgent,1,1,2,3,32826,1,0.2504,0.0481,0.2507,0.1242,0.0474
4666,cart_abandonment,bundle,new_customer,desktop,monday,9,32,0,neutral,0,1,3,3,8579,6,0.2213,0.0554,0.1788,0.1173,0.0682
4667,onboarding,no_offer,inactive_customer,mobile,monday,7,62,1,urgent,1,1,5,2,83055,0,0.1781,0.0202,0.1323,0.0734,0.0184
4668,onboarding,no_offer,new_customer,mobile,friday,8,43,1,neutral,0,1,4,2,81613,3,0.195,0.0569,0.1966,0.0826,0.0249
4669,newsletter,free_shipping,loyal_customer,mobile,monday,18,33,1,neutral,0,1,3,3,35380,3,0.3346,0.0802,0.2677,0.1447,0.0575
4670,onboarding,discount,loyal_customer,mobile,sunday,17,27,1,urgent,1,1,2,3,76558,1,0.3689,0.0963,0.363,0.1968,0.0971
4671,promo,discount,prospect,desktop,tuesday,12,23,0,urgent,1,0,5,3,1341,1,0.2237,0.0525,0.2296,0.1055,0.0546
4672,reactivation,free_shipping,new_customer,desktop,monday,9,24,1,neutral,0,1,4,2,47929,6,0.2811,0.0082,0.1657,0.047,0.009
4673,newsletter,limited_offer,inactive_customer,desktop,tuesday,9,30,1,positive,0,0,3,1,60608,0,0.1848,0.0375,0.2517,0.0831,0.0454
4674,onboarding,no_offer,loyal_customer,desktop,wednesday,19,45,1,urgent,1,1,2,2,1069,0,0.3141,0.1102,0.3669,0.2036,0.0749
4675,promo,free_shipping,new_customer,desktop,friday,7,46,0,urgent,1,1,2,2,51522,0,0.1854,0.0387,0.2102,0.1079,0.0596
4676,cart_abandonment,discount,new_customer,desktop,sunday,20,62,1,positive,0,1,3,1,77521,6,0.2387,0.005,0.1691,0.0921,0.0737
4677,onboarding,bundle,loyal_customer,mobile,wednesday,16,29,0,urgent,1,1,3,2,10098,5,0.3613,0.1014,0.2936,0.1685,0.0775
4678,promo,discount,prospect,mobile,wednesday,7,37,1,urgent,1,0,3,3,39243,2,0.1608,0.0179,0.2185,0.094,0.0538
4679,reactivation,discount,new_customer,mobile,wednesday,18,62,1,urgent,1,1,3,1,3564,1,0.211,0.0542,0.1716,0.1154,0.0567
4680,newsletter,discount,loyal_customer,mobile,sunday,9,43,1,positive,0,1,1,1,81620,5,0.2974,0.087,0.3021,0.1463,0.0641
4681,onboarding,discount,prospect,desktop,monday,17,61,1,urgent,1,1,3,3,31183,6,0.265,0.0511,0.1688,0.106,0.0506
4682,promo,bundle,new_customer,mobile,tuesday,7,42,1,neutral,0,1,3,1,31852,2,0.2796,0.0726,0.2712,0.1593,0.0755
4683,newsletter,free_shipping,inactive_customer,mobile,wednesday,10,51,1,neutral,0,1,4,1,39462,1,0.2081,0.0372,0.1561,0.0635,0.0272
4684,promo,limited_offer,inactive_customer,mobile,thursday,15,60,0,neutral,0,1,5,2,61990,6,0.1464,0.0334,0.1302,0.052,0.0377
4685,onboarding,bundle,new_customer,mobile,friday,16,55,0,neutral,0,1,4,1,75600,4,0.2921,0.0498,0.2243,0.1309,0.0614
4686,newsletter,bundle,prospect,mobile,wednesday,18,68,1,positive,0,1,4,2,60596,6,0.1746,0.0496,0.1536,0.0815,0.0352
4687,promo,discount,prospect,mobile,tuesday,17,23,1,urgent,1,1,5,2,21212,6,0.2505,0.0359,0.2327,0.0546,0.029
4688,promo,bundle,inactive_customer,desktop,sunday,14,21,0,neutral,0,1,1,1,88159,5,0.108,0.0481,0.0779,0.0434,0.0259
4689,newsletter,free_shipping,prospect,mobile,monday,15,71,1,neutral,0,1,4,1,76023,4,0.1829,0.0423,0.159,0.0829,0.0128
4690,reactivation,bundle,new_customer,mobile,monday,14,30,0,neutral,0,1,1,3,54246,1,0.2792,0.0583,0.1973,0.0546,0.0322
4691,reactivation,no_offer,inactive_customer,mobile,thursday,12,55,0,urgent,1,1,2,1,68325,1,0.1334,0.0051,0.0921,0.033,0.0076
4692,promo,bundle,loyal_customer,desktop,thursday,16,23,1,urgent,1,0,5,1,88998,0,0.366,0.0751,0.3472,0.1763,0.0864
4693,cart_abandonment,no_offer,prospect,mobile,thursday,19,54,1,neutral,0,1,3,2,17235,1,0.1683,0.0487,0.21,0.1077,0.0749
4694,reactivation,discount,loyal_customer,mobile,monday,7,67,1,neutral,0,1,4,2,23627,1,0.2936,0.0948,0.2285,0.131,0.0653
4695,onboarding,free_shipping,new_customer,mobile,thursday,7,38,0,neutral,0,0,2,2,13644,2,0.2619,0.064,0.2534,0.1026,0.0583
4696,reactivation,free_shipping,loyal_customer,mobile,tuesday,13,61,0,neutral,0,0,2,3,73437,1,0.375,0.0384,0.2803,0.1049,0.0478
4697,cart_abandonment,free_shipping,new_customer,mobile,tuesday,13,33,0,neutral,0,1,1,1,16636,5,0.2616,0.0115,0.2286,0.1074,0.0783
4698,cart_abandonment,limited_offer,inactive_customer,mobile,friday,10,67,1,urgent,1,1,1,2,6176,6,0.1237,0.0226,0.1359,0.0844,0.0641
4699,onboarding,limited_offer,prospect,mobile,friday,15,66,1,positive,0,1,2,3,86701,6,0.1777,0.0417,0.1688,0.0925,0.0461
4700,cart_abandonment,free_shipping,loyal_customer,desktop,tuesday,18,36,1,urgent,1,0,1,2,74477,3,0.3434,0.0917,0.3434,0.1627,0.1125
4701,onboarding,free_shipping,new_customer,mobile,saturday,13,41,1,positive,0,1,4,3,65708,3,0.3114,0.0588,0.2669,0.1451,0.0624
4702,cart_abandonment,no_offer,new_customer,desktop,thursday,14,31,1,urgent,1,1,4,3,1475,1,0.225,0.0427,0.2482,0.1183,0.0806
4703,reactivation,bundle,inactive_customer,mobile,wednesday,12,18,1,positive,0,0,5,3,91696,2,0.1539,0.0053,0.1696,0.0434,0.024
4704,onboarding,bundle,inactive_customer,mobile,friday,12,62,0,neutral,0,1,5,2,16331,3,0.1612,0.0152,0.1159,0.0411,0.0267
4705,promo,discount,inactive_customer,mobile,saturday,15,35,1,urgent,1,0,4,2,86448,3,0.1693,0.005,0.1863,0.0713,0.0313
4706,cart_abandonment,no_offer,prospect,mobile,saturday,16,32,1,positive,0,0,2,1,46011,6,0.191,0.005,0.1233,0.0759,0.0607
4707,newsletter,free_shipping,inactive_customer,desktop,wednesday,8,70,0,neutral,0,0,4,2,45946,5,0.1484,0.0192,0.0637,0.0104,0.001
4708,newsletter,no_offer,new_customer,mobile,thursday,11,73,1,positive,0,1,3,3,55970,4,0.2475,0.061,0.2378,0.0865,0.0247
4709,newsletter,free_shipping,prospect,mobile,wednesday,20,69,1,positive,0,1,2,2,8615,2,0.1547,0.0501,0.1531,0.0799,0.0289
4710,promo,no_offer,new_customer,mobile,monday,16,49,0,positive,0,0,4,1,48223,0,0.2592,0.0329,0.2074,0.1014,0.0461
4711,cart_abandonment,discount,loyal_customer,mobile,sunday,11,33,1,positive,0,1,3,3,52466,3,0.3698,0.0753,0.3416,0.1934,0.1172
4712,reactivation,no_offer,loyal_customer,mobile,sunday,10,70,0,urgent,1,1,3,2,17495,0,0.3735,0.089,0.2259,0.1101,0.0438
4713,reactivation,no_offer,new_customer,desktop,monday,10,36,1,urgent,1,1,1,1,94727,4,0.2355,0.0519,0.2177,0.0621,0.03
4714,onboarding,no_offer,new_customer,mobile,sunday,14,35,0,neutral,0,1,2,3,9078,2,0.2136,0.0394,0.2034,0.0892,0.0336
4715,onboarding,limited_offer,loyal_customer,mobile,thursday,15,66,0,neutral,0,1,5,3,23810,1,0.3377,0.0979,0.2666,0.1687,0.0953
4716,newsletter,bundle,new_customer,mobile,sunday,10,28,1,urgent,1,0,5,3,10822,3,0.2155,0.0349,0.2358,0.0829,0.0362
4717,newsletter,limited_offer,loyal_customer,mobile,tuesday,20,39,0,neutral,0,1,1,1,94587,5,0.3519,0.0839,0.2485,0.1348,0.0445
4718,newsletter,bundle,loyal_customer,mobile,friday,9,59,1,positive,0,1,2,1,52221,0,0.3609,0.0709,0.306,0.1792,0.0807
4719,onboarding,free_shipping,loyal_customer,mobile,wednesday,19,19,1,urgent,1,1,4,2,62312,3,0.3119,0.0737,0.3415,0.1513,0.0763
4720,reactivation,bundle,inactive_customer,mobile,wednesday,13,48,1,neutral,0,1,5,3,86282,4,0.1079,0.0475,0.0762,0.0312,0.001
4721,promo,bundle,inactive_customer,mobile,sunday,12,27,0,neutral,0,1,4,3,73432,3,0.1575,0.005,0.1,0.0375,0.0164
4722,newsletter,free_shipping,new_customer,desktop,tuesday,11,70,1,positive,0,1,2,1,25308,6,0.2241,0.033,0.1388,0.0813,0.0344
4723,promo,free_shipping,loyal_customer,mobile,sunday,16,61,0,positive,0,1,4,1,8410,0,0.3376,0.0954,0.2627,0.1632,0.0862
4724,newsletter,limited_offer,loyal_customer,desktop,monday,9,62,1,positive,0,1,3,3,38705,2,0.3146,0.0708,0.2897,0.15,0.068
4725,cart_abandonment,discount,inactive_customer,desktop,friday,14,72,0,neutral,0,1,3,3,75027,0,0.196,0.0241,0.1812,0.0827,0.0575
4726,reactivation,no_offer,loyal_customer,mobile,friday,10,52,0,neutral,0,1,1,3,12428,3,0.2905,0.0747,0.2416,0.0958,0.0174
4727,promo,discount,inactive_customer,mobile,wednesday,15,74,0,urgent,1,1,4,3,77895,2,0.1748,0.0266,0.1649,0.101,0.0422
4728,cart_abandonment,limited_offer,inactive_customer,mobile,wednesday,20,43,0,neutral,0,1,2,1,22219,2,0.1477,0.0148,0.1396,0.1052,0.0785
4729,reactivation,discount,inactive_customer,mobile,friday,17,24,0,positive,0,0,5,1,51589,0,0.1774,0.0293,0.1206,0.0463,0.03
4730,onboarding,free_shipping,loyal_customer,mobile,tuesday,10,35,1,neutral,0,1,2,2,40159,0,0.3304,0.106,0.3726,0.1885,0.085
4731,reactivation,bundle,loyal_customer,mobile,tuesday,7,20,0,positive,0,1,2,1,89124,5,0.389,0.0939,0.2547,0.1148,0.0578
4732,onboarding,bundle,new_customer,mobile,tuesday,14,60,1,positive,0,1,4,1,41223,0,0.2452,0.0621,0.3031,0.1704,0.0887
4733,reactivation,bundle,new_customer,mobile,monday,15,72,1,neutral,0,1,5,3,80090,1,0.2345,0.0494,0.1515,0.0786,0.0344
4734,reactivation,no_offer,inactive_customer,desktop,tuesday,20,42,1,urgent,1,1,4,3,52071,2,0.1368,0.0512,0.1101,0.0505,0.001
4735,onboarding,bundle,new_customer,mobile,wednesday,11,71,0,urgent,1,0,2,2,39528,5,0.24,0.0453,0.2366,0.1139,0.0552
4736,cart_abandonment,free_shipping,prospect,desktop,friday,12,33,0,urgent,1,1,4,3,83953,0,0.2149,0.0377,0.2498,0.1535,0.0992
4737,cart_abandonment,discount,inactive_customer,mobile,saturday,13,28,1,neutral,0,1,5,2,13568,5,0.1707,0.0212,0.1316,0.0774,0.0619
4738,onboarding,bundle,prospect,mobile,monday,10,48,1,urgent,1,1,5,2,43704,4,0.186,0.0386,0.1995,0.0835,0.0374
4739,cart_abandonment,free_shipping,loyal_customer,mobile,sunday,11,48,1,urgent,1,1,2,2,55493,6,0.2952,0.0734,0.3242,0.1571,0.1076
4740,onboarding,discount,prospect,mobile,monday,14,34,1,positive,0,1,3,1,7285,3,0.1581,0.0371,0.2261,0.1018,0.0618
4741,cart_abandonment,no_offer,prospect,mobile,thursday,14,34,1,positive,0,1,2,3,10445,0,0.1515,0.0348,0.2558,0.1211,0.0605
4742,cart_abandonment,no_offer,new_customer,mobile,wednesday,13,74,1,neutral,0,1,5,3,9664,1,0.2396,0.0463,0.2447,0.1048,0.0719
4743,onboarding,no_offer,new_customer,desktop,thursday,19,60,0,urgent,1,1,5,3,64800,4,0.2447,0.0633,0.2029,0.0935,0.0414
4744,reactivation,discount,inactive_customer,mobile,friday,17,39,1,neutral,0,1,4,2,42142,2,0.1097,0.0058,0.1146,0.0215,0.0109
4745,newsletter,free_shipping,loyal_customer,mobile,friday,7,46,0,positive,0,1,1,2,39187,4,0.3518,0.0728,0.2811,0.1357,0.0669
4746,newsletter,no_offer,prospect,mobile,tuesday,12,21,1,urgent,1,1,5,2,23996,1,0.2777,0.0419,0.2127,0.0933,0.0242
4747,reactivation,no_offer,inactive_customer,mobile,thursday,17,70,1,positive,0,1,4,1,69964,0,0.1822,0.0321,0.1381,0.0698,0.001
4748,newsletter,free_shipping,new_customer,mobile,saturday,20,20,1,neutral,0,1,2,1,43920,6,0.2575,0.0377,0.1366,0.0974,0.0268
4749,newsletter,limited_offer,inactive_customer,mobile,wednesday,14,37,0,urgent,1,0,4,3,42390,5,0.1187,0.0117,0.1509,0.0614,0.0185
4750,promo,discount,inactive_customer,mobile,saturday,16,31,1,neutral,0,1,2,3,91349,5,0.1776,0.0271,0.1299,0.0447,0.0357
4751,cart_abandonment,discount,inactive_customer,mobile,sunday,8,32,1,positive,0,0,4,1,71296,6,0.1764,0.005,0.1303,0.0598,0.0479
4752,reactivation,discount,inactive_customer,mobile,wednesday,7,26,0,positive,0,1,4,3,72601,1,0.1788,0.005,0.2031,0.0546,0.0206
4753,cart_abandonment,bundle,new_customer,mobile,sunday,11,40,0,positive,0,1,4,2,60568,2,0.2526,0.031,0.2782,0.1276,0.0834
4754,reactivation,no_offer,new_customer,mobile,tuesday,12,62,1,positive,0,1,1,3,65828,2,0.1987,0.0619,0.1689,0.0777,0.0272
4755,onboarding,discount,loyal_customer,desktop,tuesday,14,67,1,neutral,0,1,3,3,3237,5,0.3401,0.1064,0.2439,0.1415,0.0748
4756,newsletter,bundle,inactive_customer,mobile,wednesday,13,48,0,positive,0,0,3,1,64958,6,0.1532,0.0155,0.084,0.0418,0.0156
4757,newsletter,limited_offer,new_customer,mobile,friday,20,19,0,neutral,0,0,3,1,50559,4,0.2734,0.0755,0.205,0.1249,0.0498
4758,reactivation,no_offer,loyal_customer,mobile,monday,19,43,1,neutral,0,0,3,3,94275,0,0.2951,0.1112,0.2602,0.1415,0.0461
4759,reactivation,no_offer,prospect,mobile,saturday,13,64,0,urgent,1,1,3,1,96142,3,0.2117,0.0364,0.1477,0.0609,0.0147
4760,reactivation,discount,prospect,mobile,thursday,7,38,1,positive,0,1,3,3,30284,0,0.1751,0.0524,0.1721,0.1025,0.0518
4761,newsletter,bundle,loyal_customer,desktop,monday,8,50,1,positive,0,1,5,1,89054,5,0.3692,0.0839,0.2943,0.1415,0.0681
4762,promo,no_offer,prospect,mobile,sunday,7,35,0,neutral,0,1,2,3,40356,5,0.2043,0.0352,0.1074,0.0293,0.0183
4763,promo,free_shipping,loyal_customer,mobile,thursday,8,72,1,positive,0,0,5,2,32013,6,0.3853,0.0869,0.2444,0.1135,0.0602
4764,reactivation,limited_offer,prospect,desktop,sunday,7,55,1,neutral,0,0,1,2,21778,0,0.1681,0.0254,0.13,0.0498,0.0331
4765,onboarding,limited_offer,loyal_customer,desktop,sunday,19,22,1,neutral,0,1,1,2,20612,0,0.3242,0.0795,0.2935,0.1525,0.0928
4766,newsletter,discount,loyal_customer,mobile,friday,17,21,0,neutral,0,1,5,2,15263,4,0.2601,0.0918,0.2643,0.1255,0.065
4767,cart_abandonment,bundle,inactive_customer,mobile,tuesday,12,26,1,neutral,0,1,4,1,99441,5,0.1921,0.0303,0.1461,0.0787,0.0629
4768,onboarding,discount,new_customer,mobile,tuesday,13,72,1,urgent,1,1,5,2,17455,5,0.2331,0.042,0.2455,0.0857,0.0387
4769,newsletter,limited_offer,inactive_customer,mobile,thursday,8,27,1,urgent,1,1,3,2,63271,2,0.1383,0.0167,0.2222,0.0992,0.0473
4770,onboarding,discount,new_customer,mobile,saturday,14,42,0,neutral,0,1,3,3,99550,6,0.2177,0.0474,0.1819,0.0895,0.0578
4771,newsletter,bundle,inactive_customer,mobile,thursday,12,49,0,neutral,0,1,3,2,15658,1,0.1842,0.005,0.1488,0.0548,0.0255
4772,newsletter,free_shipping,prospect,desktop,saturday,12,53,0,positive,0,1,5,2,65023,1,0.2216,0.0358,0.1496,0.0663,0.0338
4773,onboarding,discount,inactive_customer,mobile,friday,16,73,1,positive,0,1,3,2,62281,0,0.1484,0.005,0.1827,0.079,0.0444
4774,promo,no_offer,loyal_customer,mobile,wednesday,12,44,1,positive,0,1,1,1,74992,2,0.379,0.0865,0.3359,0.1695,0.0771
4775,newsletter,limited_offer,loyal_customer,mobile,thursday,12,20,0,urgent,1,1,2,3,92376,0,0.3717,0.0787,0.3344,0.188,0.0758
4776,onboarding,no_offer,new_customer,mobile,thursday,17,63,0,positive,0,1,2,2,49353,4,0.2294,0.0263,0.1662,0.0883,0.0256
4777,onboarding,free_shipping,loyal_customer,mobile,sunday,10,30,0,urgent,1,1,5,1,66565,6,0.3254,0.0809,0.279,0.1618,0.0862
4778,promo,bundle,inactive_customer,desktop,wednesday,19,35,1,neutral,0,1,2,1,4405,3,0.1507,0.0212,0.141,0.0887,0.0457
4779,reactivation,discount,new_customer,mobile,thursday,12,28,1,positive,0,1,4,3,37569,2,0.2239,0.0243,0.2533,0.0906,0.0524
4780,onboarding,no_offer,inactive_customer,mobile,tuesday,18,28,0,urgent,1,0,5,2,8039,0,0.1465,0.0276,0.1792,0.0696,0.0293
4781,onboarding,no_offer,new_customer,mobile,sunday,13,41,0,urgent,1,1,3,3,13673,6,0.218,0.0359,0.1492,0.0707,0.0323
4782,newsletter,bundle,new_customer,desktop,saturday,19,25,1,positive,0,1,4,3,44839,6,0.2207,0.0557,0.2172,0.0891,0.0386
4783,onboarding,bundle,new_customer,mobile,monday,11,59,1,urgent,1,0,4,2,20176,1,0.277,0.0563,0.2868,0.1237,0.0678
4784,reactivation,discount,loyal_customer,mobile,monday,13,46,0,urgent,1,0,2,3,12764,5,0.3287,0.0875,0.2747,0.1355,0.0554
4785,promo,no_offer,prospect,mobile,saturday,20,31,0,positive,0,1,2,1,95077,2,0.1977,0.0277,0.1425,0.0838,0.0229
4786,promo,no_offer,prospect,mobile,tuesday,15,30,0,positive,0,1,2,2,5882,6,0.1425,0.0343,0.1444,0.0557,0.0157
4787,newsletter,limited_offer,loyal_customer,mobile,thursday,12,45,0,neutral,0,1,5,3,53628,0,0.3057,0.0656,0.3161,0.1268,0.0494
4788,reactivation,free_shipping,loyal_customer,mobile,tuesday,20,34,1,positive,0,0,5,3,74681,4,0.3942,0.0755,0.3302,0.1122,0.0541
4789,reactivation,free_shipping,inactive_customer,mobile,thursday,10,18,1,neutral,0,1,3,3,42851,2,0.1611,0.0304,0.1562,0.027,0.001
4790,promo,free_shipping,loyal_customer,mobile,tuesday,11,49,0,neutral,0,1,3,2,14830,6,0.3692,0.0793,0.2906,0.1367,0.0605
4791,promo,discount,loyal_customer,mobile,wednesday,15,23,0,neutral,0,1,4,3,83409,2,0.2973,0.0927,0.2878,0.1479,0.0861
4792,reactivation,bundle,loyal_customer,desktop,saturday,13,42,1,urgent,1,0,5,2,16467,1,0.3152,0.0873,0.2895,0.1448,0.0792
4793,promo,limited_offer,loyal_customer,mobile,wednesday,20,69,0,urgent,1,1,2,1,20544,3,0.3186,0.0748,0.2753,0.1817,0.09
4794,reactivation,no_offer,prospect,mobile,tuesday,19,48,1,positive,0,1,2,2,8790,5,0.2269,0.062,0.144,0.0596,0.0052
4795,reactivation,free_shipping,new_customer,mobile,friday,14,24,1,neutral,0,1,2,2,86267,1,0.2754,0.0555,0.2498,0.1152,0.0365
4796,onboarding,no_offer,inactive_customer,mobile,wednesday,11,34,1,neutral,0,0,3,3,4692,1,0.1449,0.0138,0.2035,0.0561,0.0021
4797,reactivation,limited_offer,new_customer,mobile,sunday,13,45,0,positive,0,1,2,2,25287,6,0.2746,0.0547,0.1646,0.071,0.0484
4798,promo,no_offer,inactive_customer,mobile,thursday,7,28,1,positive,0,0,1,3,30131,0,0.139,0.005,0.168,0.0659,0.0174
4799,cart_abandonment,limited_offer,prospect,mobile,sunday,7,49,1,neutral,0,1,1,3,64953,4,0.2079,0.0313,0.1694,0.1041,0.0833
4800,cart_abandonment,discount,loyal_customer,mobile,wednesday,20,37,0,positive,0,1,4,1,18028,2,0.3615,0.086,0.3117,0.2113,0.1232
4801,cart_abandonment,limited_offer,loyal_customer,mobile,sunday,20,55,1,positive,0,0,3,1,72746,5,0.3097,0.0816,0.2718,0.1718,0.1187
4802,onboarding,free_shipping,prospect,mobile,thursday,20,60,1,positive,0,1,4,3,27197,4,0.2409,0.032,0.1965,0.0815,0.0592
4803,reactivation,no_offer,inactive_customer,mobile,tuesday,12,21,1,neutral,0,1,2,2,22447,6,0.1522,0.0401,0.07,0.0218,0.001
4804,cart_abandonment,bundle,inactive_customer,desktop,sunday,9,69,1,neutral,0,0,5,3,30303,5,0.1797,0.0475,0.1189,0.0685,0.0548
4805,promo,free_shipping,prospect,mobile,wednesday,10,70,1,neutral,0,1,3,3,33846,4,0.2587,0.0486,0.2345,0.0607,0.0481
4806,onboarding,bundle,loyal_customer,desktop,thursday,7,38,0,positive,0,1,4,1,97390,0,0.3369,0.0647,0.3481,0.1867,0.1081
4807,onboarding,bundle,inactive_customer,desktop,tuesday,7,46,1,urgent,1,1,1,1,46604,4,0.1674,0.0226,0.1419,0.0693,0.0506
4808,promo,no_offer,loyal_customer,desktop,thursday,17,55,1,urgent,1,1,4,2,22261,6,0.3577,0.0914,0.2943,0.1341,0.0477
4809,onboarding,limited_offer,loyal_customer,desktop,saturday,13,58,1,neutral,0,0,2,2,29604,0,0.3727,0.0759,0.3579,0.1996,0.0907
4810,reactivation,no_offer,loyal_customer,mobile,wednesday,19,57,0,neutral,0,1,2,2,19274,6,0.3591,0.095,0.2666,0.1324,0.0386
4811,promo,limited_offer,new_customer,mobile,sunday,15,37,1,urgent,1,1,2,2,10576,2,0.2399,0.044,0.2362,0.1405,0.0627
4812,cart_abandonment,discount,loyal_customer,mobile,tuesday,8,73,0,positive,0,1,1,1,56988,1,0.3355,0.0896,0.3305,0.1779,0.1292
4813,onboarding,no_offer,new_customer,mobile,wednesday,13,42,0,positive,0,1,5,1,27460,6,0.2177,0.031,0.2026,0.1049,0.0401
4814,reactivation,no_offer,loyal_customer,mobile,sunday,9,50,0,urgent,1,0,3,3,48878,3,0.3203,0.0999,0.2357,0.1009,0.0448
4815,cart_abandonment,discount,prospect,mobile,tuesday,9,50,0,urgent,1,1,2,1,42942,4,0.221,0.0366,0.2524,0.1348,0.099
4816,reactivation,bundle,loyal_customer,mobile,thursday,12,46,0,urgent,1,1,1,3,75277,6,0.3875,0.0887,0.2643,0.1083,0.0566
4817,newsletter,limited_offer,loyal_customer,mobile,saturday,17,62,1,neutral,0,1,3,1,62485,5,0.3746,0.0783,0.233,0.1247,0.0699
